Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	UCB57_A Spectral Count	UCB57_B Spectral Count	UCB57_C Spectral Count	UCB57_D Spectral Count	UCB57_E Spectral Count	UCB57_F Spectral Count	UCB57_Neat Spectral Count	UCB57_Raw Spectral Count	UCB78_A Spectral Count	UCB78_B Spectral Count	UCB78_C Spectral Count	UCB78_D Spectral Count	UCB78_E Spectral Count	UCB78_F Spectral Count	UCB78_Neat Spectral Count	UCB78_Raw Spectral Count	UCB79_A Spectral Count	UCB79_B Spectral Count	UCB79_C Spectral Count	UCB79_D Spectral Count	UCB79_E Spectral Count	UCB79_F Spectral Count	UCB79_Neat Spectral Count	UCB79_Raw Spectral Count	UCB57_A Unique Spectral Count	UCB57_B Unique Spectral Count	UCB57_C Unique Spectral Count	UCB57_D Unique Spectral Count	UCB57_E Unique Spectral Count	UCB57_F Unique Spectral Count	UCB57_Neat Unique Spectral Count	UCB57_Raw Unique Spectral Count	UCB78_A Unique Spectral Count	UCB78_B Unique Spectral Count	UCB78_C Unique Spectral Count	UCB78_D Unique Spectral Count	UCB78_E Unique Spectral Count	UCB78_F Unique Spectral Count	UCB78_Neat Unique Spectral Count	UCB78_Raw Unique Spectral Count	UCB79_A Unique Spectral Count	UCB79_B Unique Spectral Count	UCB79_C Unique Spectral Count	UCB79_D Unique Spectral Count	UCB79_E Unique Spectral Count	UCB79_F Unique Spectral Count	UCB79_Neat Unique Spectral Count	UCB79_Raw Unique Spectral Count	UCB57_A Total Spectral Count	UCB57_B Total Spectral Count	UCB57_C Total Spectral Count	UCB57_D Total Spectral Count	UCB57_E Total Spectral Count	UCB57_F Total Spectral Count	UCB57_Neat Total Spectral Count	UCB57_Raw Total Spectral Count	UCB78_A Total Spectral Count	UCB78_B Total Spectral Count	UCB78_C Total Spectral Count	UCB78_D Total Spectral Count	UCB78_E Total Spectral Count	UCB78_F Total Spectral Count	UCB78_Neat Total Spectral Count	UCB78_Raw Total Spectral Count	UCB79_A Total Spectral Count	UCB79_B Total Spectral Count	UCB79_C Total Spectral Count	UCB79_D Total Spectral Count	UCB79_E Total Spectral Count	UCB79_F Total Spectral Count	UCB79_Neat Total Spectral Count	UCB79_Raw Total Spectral Count	UCB57_A Intensity	UCB57_B Intensity	UCB57_C Intensity	UCB57_D Intensity	UCB57_E Intensity	UCB57_F Intensity	UCB57_Neat Intensity	UCB57_Raw Intensity	UCB78_A Intensity	UCB78_B Intensity	UCB78_C Intensity	UCB78_D Intensity	UCB78_E Intensity	UCB78_F Intensity	UCB78_Neat Intensity	UCB78_Raw Intensity	UCB79_A Intensity	UCB79_B Intensity	UCB79_C Intensity	UCB79_D Intensity	UCB79_E Intensity	UCB79_F Intensity	UCB79_Neat Intensity	UCB79_Raw Intensity	UCB57_A MaxLFQ Intensity	UCB57_B MaxLFQ Intensity	UCB57_C MaxLFQ Intensity	UCB57_D MaxLFQ Intensity	UCB57_E MaxLFQ Intensity	UCB57_F MaxLFQ Intensity	UCB57_Neat MaxLFQ Intensity	UCB57_Raw MaxLFQ Intensity	UCB78_A MaxLFQ Intensity	UCB78_B MaxLFQ Intensity	UCB78_C MaxLFQ Intensity	UCB78_D MaxLFQ Intensity	UCB78_E MaxLFQ Intensity	UCB78_F MaxLFQ Intensity	UCB78_Neat MaxLFQ Intensity	UCB78_Raw MaxLFQ Intensity	UCB79_A MaxLFQ Intensity	UCB79_B MaxLFQ Intensity	UCB79_C MaxLFQ Intensity	UCB79_D MaxLFQ Intensity	UCB79_E MaxLFQ Intensity	UCB79_F MaxLFQ Intensity	UCB79_Neat MaxLFQ Intensity	UCB79_Raw MaxLFQ Intensity	Indistinguishable Proteins
sp|P12259|FA5_HUMAN	P12259	FA5_HUMAN	F5	2224	Homo sapiens OX=9606	1:Experimental evidence at protein level	Coagulation factor V	1.0	0.999	76	911	911	911	26	0	305	0	0	0	36	30	20	0	175	0	0	0	30	37	20	0	173	0	0	0	29	30	26	0	305	0	0	0	36	30	20	0	175	0	0	0	30	37	20	0	173	0	0	0	29	30	26	0	305	0	0	0	36	30	20	0	175	0	0	0	30	37	20	0	173	0	0	0	29	30	6.6602413E8	0.0	2.01315676E10	0.0	0.0	0.0	4.86079776E8	8.0362214E8	4.52917728E8	0.0	7.5795543E9	0.0	0.0	0.0	1.03113459E9	8.7816512E8	3.59069728E8	0.0	6.7549133E9	0.0	0.0	0.0	7.2858771E8	1.07369126E9	6.9521872E7	0.0	1.16249011E9	0.0	0.0	0.0	1.35032432E8	1.45392448E8	7.7549952E7	0.0	4.38068992E8	0.0	0.0	0.0	2.05514784E8	1.76889376E8	7.3205136E7	0.0	4.30336192E8	0.0	0.0	0.0	2.0950624E8	1.80939824E8	
sp|P12273|PIP_HUMAN	P12273	PIP_HUMAN	PIP	146	Homo sapiens OX=9606	1:Experimental evidence at protein level	Prolactin-inducible protein	1.0	0.999	7	20	20	20	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2.3168676E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3556208E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.38942528E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4518875E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2140464E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26122984E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P12830-2|CADH1_HUMAN	P12830-2	CADH1_HUMAN	CDH1	821	Homo sapiens OX=9606		Isoform 2 of Cadherin-1	1.0	0.999	7	24	0	24	3	0	2	0	0	0	3	2	2	0	3	0	0	0	2	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	3	2	2	0	3	0	0	0	2	2	2	0	0	0	0	0	3	0	7.311232E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8024592E7	0.0	1.3355028E7	0.0	0.0	0.0	0.0	2.104911E7	6.9575616E7	0.0	0.0	0.0	0.0	0.0	3.8372084E7	2.6533928E7	4.848184E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5237164E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P12830|CADH1_HUMAN
sp|P13224-2|GP1BB_HUMAN	P13224-2	GP1BB_HUMAN	GP1BB	411	Homo sapiens OX=9606		Isoform 2 of Platelet glycoprotein Ib beta chain	1.0	0.9989	2	7	0	7	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	1.5974747E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46522E7	0.0	6.6256912E7	0.0	0.0	0.0	0.0	0.0	7.2641744E7	0.0	4.9043712E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2588976E7	0.0	0.0	0.0	0.0	0.0	4.9399016E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P13224|GP1BB_HUMAN
sp|P13591-1|NCAM1_HUMAN	P13591-1	NCAM1_HUMAN	NCAM1	848	Homo sapiens OX=9606		Isoform 2 of Neural cell adhesion molecule 1	1.0	0.999	5	18	0	18	0	0	0	0	0	0	2	7	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	4.951662E7	3.1638594E7	0.0	0.0	0.0	0.0	0.0	0.0	4.2277972E7	3.7755944E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3635568E7	1.5646837E7	0.0	0.0	0.0	0.0	0.0	0.0	2.310974E7	3.32918E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P13591-3|NCAM1_HUMAN, sp|P13591-4|NCAM1_HUMAN, sp|P13591-5|NCAM1_HUMAN, sp|P13591|NCAM1_HUMAN
sp|P13611|CSPG2_HUMAN	P13611	CSPG2_HUMAN	VCAN	3396	Homo sapiens OX=9606	1:Experimental evidence at protein level	Versican core protein	1.0	0.999	13	63	0	63	6	0	13	0	0	0	0	0	7	0	14	0	0	0	0	0	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	13	0	0	0	0	0	7	0	14	0	0	0	0	0	9	0	14	0	0	0	0	0	8.7557352E7	0.0	1.29000664E8	0.0	0.0	0.0	1.3127008E8	0.0	5.0393616E7	0.0	1.16785392E8	0.0	0.0	0.0	0.0	0.0	6.0912744E7	0.0	1.57660336E8	0.0	0.0	0.0	0.0	0.0	5.8576736E7	0.0	3.9384356E7	0.0	0.0	0.0	0.0	0.0	2.1256254E7	0.0	4.3691964E7	0.0	0.0	0.0	0.0	0.0	2.9796052E7	0.0	4.1620984E7	0.0	0.0	0.0	0.0	0.0	
sp|P13640-2|MT1G_HUMAN	P13640-2	MT1G_HUMAN	MT1G	61	Homo sapiens OX=9606		Isoform 2 of Metallothionein-1G	1.0	0.999	2	6	1	6	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	9501432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4710763E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2959078E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P13645|K1C10_HUMAN	P13645	K1C10_HUMAN	KRT10	584	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 10	1.0	0.999	35	840	719	856	107	0	83	0	0	0	6	56	96	0	57	0	0	0	11	133	85	0	61	0	0	0	12	133	89	0	68	0	0	0	6	46	80	0	50	0	0	0	10	119	71	0	51	0	0	0	11	118	109	0	85	0	0	0	7	58	97	0	59	0	0	0	11	135	86	0	62	0	0	0	12	135	3.5129975E10	0.0	6.1517614E9	0.0	0.0	0.0	1.7527028E7	2.49139123E9	2.47701668E10	0.0	3.38945075E9	0.0	0.0	0.0	3.4315296E7	2.14153236E10	2.56392643E10	0.0	3.37661338E9	0.0	0.0	0.0	2.0745224E8	1.95600036E10	4.00659789E9	0.0	5.07433088E8	0.0	0.0	0.0	7.1729696E7	3.87647072E8	1.66382477E9	0.0	3.0993984E8	0.0	0.0	0.0	7.1919664E7	1.92840742E9	1.83679258E9	0.0	3.48815328E8	0.0	0.0	0.0	5.07357E7	2.39672243E9	
sp|P13646|K1C13_HUMAN	P13646	K1C13_HUMAN	KRT13	458	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 13	1.0	0.999	26	137	13	159	3	0	6	0	0	0	0	0	52	0	4	0	0	0	0	4	59	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	58	0	4	0	0	0	0	8	61	0	4	0	0	0	0	8	2.82457056E8	0.0	1.4871477E7	0.0	0.0	0.0	0.0	0.0	1.66644736E10	0.0	6.5084816E7	0.0	0.0	0.0	0.0	3.30362048E8	1.5250263E10	0.0	3.9308392E7	0.0	0.0	0.0	0.0	4.11699072E8	2.51282784E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69152922E9	0.0	0.0	0.0	0.0	0.0	0.0	1.76688464E8	2.26114458E9	0.0	2.708293E7	0.0	0.0	0.0	0.0	2.32004688E8	
sp|P13647|K2C5_HUMAN	P13647	K2C5_HUMAN	KRT5	590	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 5	1.0	0.999	39	141	105	227	19	0	15	0	0	0	0	0	29	0	10	0	0	0	0	13	30	0	7	0	0	0	1	17	16	0	10	0	0	0	0	0	22	0	9	0	0	0	0	10	19	0	5	0	0	0	1	13	33	0	22	0	0	0	0	0	41	0	15	0	0	0	0	29	43	0	11	0	0	0	3	30	1.15387162E9	0.0	3.05430176E8	0.0	0.0	0.0	0.0	0.0	3.01265306E9	0.0	1.062356E8	0.0	0.0	0.0	0.0	9.522295E8	3.2354729E9	0.0	1.840512E8	0.0	0.0	0.0	0.0	1.40007501E9	3.02760544E8	0.0	2.08396064E8	0.0	0.0	0.0	0.0	0.0	5.491872E8	0.0	4.27929E7	0.0	0.0	0.0	0.0	4.07675424E8	5.4225229E8	0.0	5.0686708E7	0.0	0.0	0.0	0.0	4.13312832E8	
sp|P13671|CO6_HUMAN	P13671	CO6_HUMAN	C6	934	Homo sapiens OX=9606	1:Experimental evidence at protein level	Complement component C6	1.0	0.999	21	161	161	161	0	0	0	0	0	0	29	32	4	0	0	0	0	0	24	21	5	0	0	0	0	0	24	22	0	0	0	0	0	0	29	32	4	0	0	0	0	0	24	21	5	0	0	0	0	0	24	22	0	0	0	0	0	0	29	32	4	0	0	0	0	0	24	21	5	0	0	0	0	0	24	22	0.0	0.0	0.0	0.0	0.0	0.0	6.912969E8	6.8780986E8	4.7486816E7	0.0	0.0	0.0	0.0	0.0	9.2405709E8	8.0698752E8	5.60861E7	0.0	0.0	0.0	0.0	0.0	6.0372115E8	1.01266714E9	0.0	0.0	0.0	0.0	0.0	0.0	1.34485968E8	1.76287344E8	3.3195794E7	0.0	0.0	0.0	0.0	0.0	2.02122048E8	1.54283728E8	4.1323108E7	0.0	0.0	0.0	0.0	0.0	1.91137824E8	2.40722336E8	
sp|P13727|PRG2_HUMAN	P13727	PRG2_HUMAN	PRG2	222	Homo sapiens OX=9606	1:Experimental evidence at protein level	Bone marrow proteoglycan	1.0	0.999	5	21	4	21	0	0	0	0	0	0	1	2	0	0	1	0	0	0	8	4	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	8	4	0	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	0.0	1.8961566E7	7.5634424E7	0.0	0.0	0.0	0.0	0.0	0.0	7.1580688E7	2.574556E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0742764E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6215644E7	0.0	0.0	0.0	0.0	0.0	0.0	5.5518536E7	2.0730084E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6207776E7	
sp|P13942-2|COBA2_HUMAN	P13942-2	COBA2_HUMAN	COL11A2	1710	Homo sapiens OX=9606		Isoform 2 of Collagen alpha-2(XI) chain	1.0	0.999	2	4	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0298655E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8581444E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P13942-3|COBA2_HUMAN, sp|P13942-4|COBA2_HUMAN, sp|P13942-5|COBA2_HUMAN, sp|P13942-6|COBA2_HUMAN, sp|P13942-7|COBA2_HUMAN, sp|P13942-8|COBA2_HUMAN, sp|P13942|COBA2_HUMAN
sp|P13987-2|CD59_HUMAN	P13987-2	CD59_HUMAN	CD59	130	Homo sapiens OX=9606		Isoform 2 of CD59 glycoprotein	0.98	0.9982	1	4	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5708818E7	0.0	2.3999222E7	0.0	0.0	0.0	0.0	0.0	3.2024004E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P14151|LYAM1_HUMAN	P14151	LYAM1_HUMAN	SELL	372	Homo sapiens OX=9606	1:Experimental evidence at protein level	L-selectin	1.0	0.9987	3	11	0	11	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2593668E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0496476E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P14209-3|CD99_HUMAN	P14209-3	CD99_HUMAN	CD99	169	Homo sapiens OX=9606		Isoform 3 of CD99 antigen	0.81	0.9987	1	3	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8265788.0	0.0	0.0	0.0	0.0	0.0	1.2121859E7	0.0	6904973.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P14209|CD99_HUMAN
sp|P14543-2|NID1_HUMAN	P14543-2	NID1_HUMAN	NID1	1114	Homo sapiens OX=9606		Isoform 2 of Nidogen-1	1.0	0.999	21	60	0	60	0	0	16	0	0	0	2	1	0	0	21	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	2	1	0	0	21	0	0	0	0	0	0	0	19	0	0	0	1	0	0.0	0.0	1.09031624E8	0.0	0.0	0.0	1.2386758E7	0.0	0.0	0.0	3.26975232E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.52200592E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3938484E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1842068E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.772478E7	0.0	0.0	0.0	0.0	0.0	sp|P14543|NID1_HUMAN
sp|P14618|KPYM_HUMAN	P14618	KPYM_HUMAN	PKM	531	Homo sapiens OX=9606	1:Experimental evidence at protein level	Pyruvate kinase PKM	1.0	0.999	8	22	0	22	1	0	1	0	0	0	2	3	4	0	5	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	3	4	0	5	0	0	0	0	0	2	0	4	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2412599E7	2.1036188E7	0.0	5884086.0	0.0	0.0	0.0	0.0	0.0	2.2602708E7	0.0	615073.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P14625|ENPL_HUMAN	P14625	ENPL_HUMAN	HSP90B1	803	Homo sapiens OX=9606	1:Experimental evidence at protein level	Endoplasmin	1.0	0.999	7	14	12	14	0	0	1	0	0	0	3	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	3	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	3	0	0	1	0	0	0	3	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	3	0.0	0.0	0.0	0.0	0.0	0.0	2.1773068E7	1.1364389E7	0.0	0.0	0.0	0.0	0.0	0.0	1.9944854E7	5058904.5	0.0	0.0	0.0	0.0	0.0	0.0	1.848272E7	3.5883876E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P14770|GPIX_HUMAN	P14770	GPIX_HUMAN	GP9	177	Homo sapiens OX=9606	1:Experimental evidence at protein level	Platelet glycoprotein IX	1.0	0.9986	3	9	9	9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	4	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1883056E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0164464E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2756264E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1252029E7	0.0	0.0	0.0	0.0	0.0	
sp|P14923|PLAK_HUMAN	P14923	PLAK_HUMAN	JUP	745	Homo sapiens OX=9606	1:Experimental evidence at protein level	Junction plakoglobin	1.0	0.999	18	48	45	48	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	15	6	0	1	0	0	0	0	17	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	13	6	0	1	0	0	0	0	16	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	15	6	0	1	0	0	0	0	17	3.2612816E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.846174E7	0.0	0.0	0.0	0.0	0.0	0.0	3.94203136E8	7.0912568E7	0.0	0.0	0.0	0.0	0.0	0.0	2.03696752E8	2.5094664E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2024771E7	0.0	0.0	0.0	0.0	0.0	0.0	9.7109112E7	2.2731498E7	0.0	0.0	0.0	0.0	0.0	0.0	8.5193E7	
sp|P15144|AMPN_HUMAN	P15144	AMPN_HUMAN	ANPEP	967	Homo sapiens OX=9606	1:Experimental evidence at protein level	Aminopeptidase N	1.0	0.999	44	570	570	570	54	0	83	0	0	0	6	7	74	0	122	0	0	0	6	8	82	0	114	0	0	0	5	9	54	0	83	0	0	0	6	7	74	0	122	0	0	0	6	8	82	0	114	0	0	0	5	9	54	0	83	0	0	0	6	7	74	0	122	0	0	0	6	8	82	0	114	0	0	0	5	9	4.6051195E9	0.0	3.4825216E9	0.0	0.0	0.0	9.1211944E7	2.7944632E7	6.3772908E9	0.0	1.09275791E10	0.0	0.0	0.0	1.1407976E8	5.5227352E7	7.5409055E9	0.0	9.9496151E9	0.0	0.0	0.0	6.5172496E7	7.3210152E7	5.7891974E8	0.0	1.49511232E8	0.0	0.0	0.0	5.0714788E7	2.8261614E7	6.2440896E8	0.0	9.4029446E8	0.0	0.0	0.0	5.593038E7	2.3582258E7	6.8440083E8	0.0	8.288768E8	0.0	0.0	0.0	4.8624684E7	2.6363656E7	
sp|P15153|RAC2_HUMAN	P15153	RAC2_HUMAN	RAC2	192	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related C3 botulinum toxin substrate 2	1.0	0.9983	4	9	5	9	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.698686E7	0.0	6000855.0	0.0	0.0	0.0	0.0	0.0	3.038452E7	0.0	1.3573698E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5954021E7	0.0	1.018902E7	0.0	0.0	0.0	0.0	0.0	
sp|P15169|CBPN_HUMAN	P15169	CBPN_HUMAN	CPN1	458	Homo sapiens OX=9606	1:Experimental evidence at protein level	Carboxypeptidase N catalytic chain	1.0	0.999	10	102	102	102	0	0	9	0	0	0	13	14	4	0	3	0	0	0	11	13	5	0	6	0	0	0	14	10	0	0	9	0	0	0	13	14	4	0	3	0	0	0	11	13	5	0	6	0	0	0	14	10	0	0	9	0	0	0	13	14	4	0	3	0	0	0	11	13	5	0	6	0	0	0	14	10	0.0	0.0	1.905336E8	0.0	0.0	0.0	6.329808E8	9.383527E8	8.8282744E7	0.0	2.4003196E7	0.0	0.0	0.0	1.34687488E9	1.05163469E9	6.4352784E7	0.0	3.1471464E7	0.0	0.0	0.0	9.7839821E8	1.27388941E9	0.0	0.0	5.5091956E7	0.0	0.0	0.0	1.72899088E8	2.45928288E8	4.2100184E7	0.0	1.5426405E7	0.0	0.0	0.0	2.72705856E8	1.98968304E8	5.0475408E7	0.0	1.7034114E7	0.0	0.0	0.0	2.97151136E8	2.5965576E8	
sp|P15814|IGLL1_HUMAN	P15814	IGLL1_HUMAN	IGLL1	213	Homo sapiens OX=9606	1:Experimental evidence at protein level	Immunoglobulin lambda-like polypeptide 1	0.85	0.999	1	28	28	28	0	0	0	0	0	0	2	4	1	0	1	0	0	0	3	5	1	0	1	0	0	0	6	4	0	0	0	0	0	0	2	4	1	0	1	0	0	0	3	5	1	0	1	0	0	0	6	4	0	0	0	0	0	0	2	4	1	0	1	0	0	0	3	5	1	0	1	0	0	0	6	4	0.0	0.0	0.0	0.0	0.0	0.0	3.449302E7	2.9560826E7	3.5856584E7	0.0	0.0	0.0	0.0	0.0	1.12822136E8	1.4416976E8	3.4403916E7	0.0	0.0	0.0	0.0	0.0	4.91611712E8	3.59577344E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
